time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2018/10/02/14:03:24.556405,51423,1538481804,540629175,/world,vicon/IMUframe/IMUframe,-0.14029462544,0.184549004169,1.38535144924,-0.0213787683081,-0.00880761077411,0.0489194684798,0.998535056902
2018/10/02/14:03:24.566263,51424,1538481804,550629837,/world,vicon/IMUframe/IMUframe,-0.140200374346,0.184663468228,1.38549184316,-0.021473365089,-0.00886939651117,0.0488598283225,0.998535400261
2018/10/02/14:03:24.576458,51425,1538481804,560632658,/world,vicon/IMUframe/IMUframe,-0.140183073285,0.184707427857,1.3855974357,-0.0216073613973,-0.00884254879894,0.0488064318513,0.998535359151
2018/10/02/14:03:24.586347,51426,1538481804,570691793,/world,vicon/IMUframe/IMUframe,-0.140169326054,0.184762239986,1.38569871627,-0.0217614547763,-0.00878906831459,0.0488071367256,0.998532450534
2018/10/02/14:03:24.596408,51427,1538481804,580649338,/world,vicon/IMUframe/IMUframe,-0.140139711029,0.184819465766,1.38580853878,-0.0218908754239,-0.00874642516462,0.0487788688487,0.998531377361
2018/10/02/14:03:24.606392,51428,1538481804,590661886,/world,vicon/IMUframe/IMUframe,-0.14009101773,0.184883181186,1.38593357728,-0.022021418007,-0.00867904144622,0.0487723912712,0.998529411304
2018/10/02/14:03:24.616314,51429,1538481804,600650750,/world,vicon/IMUframe/IMUframe,-0.140022029012,0.184937127559,1.3860513705,-0.022141678029,-0.00861723092528,0.0487553201352,0.998528120878
2018/10/02/14:03:24.626480,51430,1538481804,610632816,/world,vicon/IMUframe/IMUframe,-0.139995600615,0.184987933024,1.38617240415,-0.0223088485242,-0.00852780587256,0.0487302826499,0.998526389915
2018/10/02/14:03:24.636380,51431,1538481804,620679107,/world,vicon/IMUframe/IMUframe,-0.139958069953,0.185024137246,1.38630099623,-0.0225024211911,-0.00843761398584,0.0487362448379,0.998522521604
2018/10/02/14:03:24.646460,51432,1538481804,630638293,/world,vicon/IMUframe/IMUframe,-0.139911380386,0.185046381174,1.38640301318,-0.0226701340332,-0.00832642148803,0.0487794081175,0.998517553712
2018/10/02/14:03:24.656516,51433,1538481804,640651347,/world,vicon/IMUframe/IMUframe,-0.139883308727,0.18509126154,1.38651269848,-0.0228293658711,-0.00818475331808,0.0487724042209,0.998515439266
2018/10/02/14:03:24.666548,51434,1538481804,650648579,/world,vicon/IMUframe/IMUframe,-0.139823571565,0.185120069976,1.38660516041,-0.0229313243947,-0.00807720906734,0.0487967116831,0.998512791097
2018/10/02/14:03:24.676499,51435,1538481804,660631750,/world,vicon/IMUframe/IMUframe,-0.139778533657,0.185142062857,1.38666726545,-0.0229982784681,-0.00806213261078,0.0488011410592,0.998511156591
2018/10/02/14:03:24.686424,51436,1538481804,670648640,/world,vicon/IMUframe/IMUframe,-0.139720925295,0.185162606058,1.38672402035,-0.0230261762354,-0.00813674561708,0.0487859117482,0.998510652619
2018/10/02/14:03:24.696429,51437,1538481804,680631210,/world,vicon/IMUframe/IMUframe,-0.139692155811,0.18517624538,1.38674632679,-0.0230087847791,-0.00829399991452,0.0487298994455,0.998512494808
2018/10/02/14:03:24.706420,51438,1538481804,690631799,/world,vicon/IMUframe/IMUframe,-0.139649490527,0.185214359885,1.38676500997,-0.0229111502336,-0.00849156566655,0.0486753861791,0.998515738127
2018/10/02/14:03:24.716486,51439,1538481804,700650185,/world,vicon/IMUframe/IMUframe,-0.139591697703,0.185233613279,1.38677935928,-0.0228124576664,-0.00875767040426,0.0486945380197,0.998514765515
2018/10/02/14:03:24.726556,51440,1538481804,710652164,/world,vicon/IMUframe/IMUframe,-0.139553261046,0.185293843475,1.38677743584,-0.0227313044991,-0.00895827889323,0.0486662232277,0.99851621707
2018/10/02/14:03:24.736614,51441,1538481804,720654302,/world,vicon/IMUframe/IMUframe,-0.139501268575,0.185313307352,1.38677932594,-0.0226941440985,-0.00912228524328,0.0487242640779,0.998512746952
2018/10/02/14:03:24.746605,51442,1538481804,730640158,/world,vicon/IMUframe/IMUframe,-0.139457437833,0.185357124593,1.38679423287,-0.0227083542408,-0.00923210303669,0.0487136987443,0.998511930062
