2018/10/02/14:06:09.839048;[];0;-5647;12529;-2511;-6384;-1310;850;-846;1091;-263;189;219;44;0
2018/10/02/14:06:09.851011;[];0;-4191;12065;641;-6456;-1308;1072;-846;1091;-263;1;220;44;0
2018/10/02/14:06:09.863960;[];0;-2767;11857;3873;-6740;-1420;1424;-814;1091;27;69;220;44;0
2018/10/02/14:06:09.879880;[];0;-3007;11729;5889;-6894;-1446;1562;-814;1091;27;137;220;44;0
2018/10/02/14:06:09.894480;[];0;-1855;10385;9761;-7112;-1474;1890;-814;1091;27;205;220;44;0
2018/10/02/14:06:09.904000;[];0;-1183;9713;11057;-7110;-1296;1864;-757;1026;371;17;221;44;0
2018/10/02/14:06:09.916861;[];0;257;8801;13105;-7392;-1066;2106;-757;1026;371;85;221;44;0
2018/10/02/14:06:09.933079;[];0;2337;9281;16113;-7418;-822;2142;-674;921;641;153;221;44;0
2018/10/02/14:06:09.945074;[];0;2817;6033;14977;-7300;-812;2086;-674;921;641;221;221;44;0
2018/10/02/14:06:09.957932;[];0;5169;7777;17393;-7182;-600;2044;-674;921;641;33;222;44;0
2018/10/02/14:06:09.969890;[];0;5969;8993;17601;-7058;-666;1994;-578;771;885;101;222;44;0
2018/10/02/14:06:09.984613;[];0;6849;6721;17249;-6900;-604;1948;-578;771;885;169;222;44;0
2018/10/02/14:06:09.998988;[];0;5489;6209;18657;-6678;-664;1844;-488;509;1060;237;222;44;0
2018/10/02/14:06:10.010893;[];0;3569;6337;17185;-6588;-658;1640;-488;509;1060;49;223;44;0
2018/10/02/14:06:10.023057;[];0;4097;2129;19425;-6190;-684;1792;-476;281;1175;134;223;44;0
2018/10/02/14:06:10.036055;[];0;4961;2449;18625;-5880;-450;1526;-476;281;1175;202;223;44;0
2018/10/02/14:06:10.051914;[];0;3409;-2879;17713;-5550;-360;1536;-476;281;1175;14;224;44;0
2018/10/02/14:06:10.063887;[];0;3665;-1647;19073;-5326;-308;1332;-424;26;1209;82;224;44;0
2018/10/02/14:06:10.077138;[];0;4593;-383;15649;-5060;-398;1388;-424;26;1209;150;224;44;0
2018/10/02/14:06:10.088942;[];0;4849;-2159;15041;-4708;-360;1322;-424;26;1209;218;224;44;0
2018/10/02/14:06:10.104878;[];0;3745;-4703;16753;-4356;-408;1182;-380;-202;1297;30;225;44;0
2018/10/02/14:06:10.117312;[];0;2929;-3567;14385;-4206;-248;1240;-380;-202;1297;98;225;44;0
2018/10/02/14:06:10.130018;[];0;3761;-3775;16593;-3964;-300;1078;-405;-372;1229;166;225;44;0
2018/10/02/14:06:10.141911;[];0;2961;-5007;12769;-3814;-198;1010;-405;-372;1229;234;225;44;0
2018/10/02/14:06:10.158246;[];0;1857;-6559;12049;-3530;-80;1056;-405;-372;1229;46;226;44;0
2018/10/02/14:06:10.171081;[];0;1505;-6687;12481;-3068;-68;864;-354;-503;1216;148;226;44;0
2018/10/02/14:06:10.182945;[];0;-15;-7151;9745;-3066;-106;924;-354;-503;1216;199;226;44;0
2018/10/02/14:06:10.194910;[];0;-111;-8575;13937;-3034;-116;762;-367;-607;1162;250;226;44;0
2018/10/02/14:06:10.212118;[];0;465;-13471;14545;-3208;-56;516;-367;-607;1162;79;227;44;0
2018/10/02/14:06:10.268955;[];0;689;-20335;11761;-3314;88;350;-367;-607;1162;130;227;44;0
2018/10/02/14:06:10.280980;[];0;-47;-12831;8305;-3058;82;254;-418;-823;1013;214;228;44;0
2018/10/02/14:06:10.294141;[];0;657;-12031;6593;-2936;56;312;-456;-1013;925;9;229;44;0
2018/10/02/14:06:10.305957;[];0;1473;-12863;9505;-2840;36;160;-456;-1013;925;60;229;44;0
2018/10/02/14:06:10.321898;[];0;1361;-14079;7361;-2898;-12;308;-456;-1013;925;145;229;44;0
2018/10/02/14:06:10.335117;[];0;1025;-13839;6961;-2944;-36;350;-437;-1084;851;213;229;44;0
2018/10/02/14:06:10.346980;[];0;1297;-15167;8737;-2994;-10;328;-437;-1084;851;25;230;44;0
2018/10/02/14:06:10.358888;[];0;449;-15327;7425;-3016;64;314;-399;-1143;716;93;230;44;0
2018/10/02/14:06:10.378846;[];0;865;-14783;6625;-2826;338;126;-399;-1143;716;195;230;44;0
2018/10/02/14:06:10.388260;[];0;1313;-13663;5441;-2774;374;-64;-463;-1267;635;245;230;44;0
2018/10/02/14:06:10.399921;[];0;1745;-13695;5233;-2524;562;-200;-463;-1267;635;40;231;44;0
2018/10/02/14:06:10.412018;[];0;2113;-14079;3953;-2712;606;-388;-463;-1267;635;108;231;44;0
2018/10/02/14:06:10.429083;[];0;1537;-14255;2193;-2640;708;-458;-450;-1326;520;176;231;44;0
2018/10/02/14:06:10.440946;[];0;1249;-15327;1057;-2558;784;-542;-450;-1326;520;244;231;44;0
2018/10/02/14:06:10.452928;[];0;1025;-16879;-479;-2558;812;-512;-450;-1326;520;56;232;44;0
2018/10/02/14:06:10.469630;[];0;1793;-16687;-751;-2350;786;-464;-412;-1307;371;124;232;44;0
2018/10/02/14:06:10.481962;[];0;2705;-17903;-2303;-2210;662;-434;-412;-1307;371;192;232;44;0
2018/10/02/14:06:10.493906;[];0;3105;-17727;-1247;-2102;756;-436;-380;-1372;250;4;233;44;0
2018/10/02/14:06:10.507572;[];0;2257;-19071;-3375;-1972;690;-264;-380;-1372;250;72;233;44;0
2018/10/02/14:06:10.519027;[];0;2577;-19551;-2639;-1790;712;-30;-380;-1372;250;157;233;44;0
2018/10/02/14:06:10.530892;[];0;2657;-19295;-3919;-1686;546;230;-367;-1352;175;225;233;44;0
2018/10/02/14:06:10.548868;[];0;3233;-18991;-4895;-1404;674;282;-367;-1352;175;37;234;44;0
2018/10/02/14:06:10.560040;[];0;3217;-18831;-5791;-1316;690;468;-386;-1346;54;105;234;44;0
2018/10/02/14:06:10.571972;[];0;2593;-17871;-4655;-1072;556;588;-386;-1346;54;173;234;44;0
2018/10/02/14:06:10.583887;[];0;2449;-17935;-5583;-912;438;664;-386;-1346;54;241;234;44;0
2018/10/02/14:06:10.601169;[];0;2225;-17503;-3775;-590;452;576;-424;-1352;27;53;235;44;0
2018/10/02/14:06:10.612975;[];0;2369;-16959;-4319;-476;450;720;-424;-1352;27;121;235;44;0
2018/10/02/14:06:10.624950;[];0;2417;-16863;-4735;-250;422;768;-450;-1326;-33;189;235;44;0
2018/10/02/14:06:10.638313;[];0;2481;-16767;-4559;-168;234;642;-450;-1326;-33;1;236;44;0
2018/10/02/14:06:10.654031;[];0;2033;-17663;-6271;172;320;378;-450;-1326;-33;69;236;44;0
2018/10/02/14:06:10.665905;[];0;2017;-18495;-6911;568;252;422;-501;-1313;-33;137;236;44;0
2018/10/02/14:06:10.679034;[];0;1473;-19071;-7471;866;184;412;-501;-1313;-33;205;236;44;0
2018/10/02/14:06:10.690998;[];0;1249;-19439;-6767;1154;44;322;-495;-1339;0;17;237;44;0
2018/10/02/14:06:10.706937;[];0;1329;-19599;-5407;1330;-16;476;-495;-1339;0;85;237;44;0
2018/10/02/14:06:10.719909;[];0;1393;-19519;-4015;1640;-98;432;-495;-1339;0;153;237;44;0
