time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.transform.translation.x,.transform.translation.y,.transform.translation.z,.transform.rotation.x,.transform.rotation.y,.transform.rotation.z,.transform.rotation.w
2018/10/02/14:07:47.869194,67759,1538482067,852961142,/world,vicon/IMUframe/IMUframe,-0.267918985038,-0.0207545185288,1.49103356711,-0.0169927433907,-0.0020427440091,0.0417676867605,0.998980747668
2018/10/02/14:07:47.878825,67760,1538482067,862865106,/world,vicon/IMUframe/IMUframe,-0.267916441269,-0.0208667026883,1.49102818524,-0.0170746899401,-0.00191728399626,0.0418284780386,0.998977055498
2018/10/02/14:07:47.889045,67761,1538482067,872874784,/world,vicon/IMUframe/IMUframe,-0.267917930928,-0.0209805007952,1.49102981325,-0.0171999243095,-0.00171957112684,0.0419262485615,0.998971168433
2018/10/02/14:07:47.899134,67762,1538482067,883087399,/world,vicon/IMUframe/IMUframe,-0.267918681854,-0.0210936413653,1.49103788078,-0.0173239771071,-0.00149865450106,0.0419729260768,0.998967420554
2018/10/02/14:07:47.908765,67763,1538482067,892960172,/world,vicon/IMUframe/IMUframe,-0.267914979853,-0.0212063558636,1.49106478025,-0.0174314949437,-0.00123987490552,0.0420645383189,0.998962051487
2018/10/02/14:07:47.918443,67764,1538482067,902873502,/world,vicon/IMUframe/IMUframe,-0.267932385621,-0.0213234254624,1.49109078503,-0.0175709745684,-0.000984065128728,0.0421205262494,0.9989575335
2018/10/02/14:07:47.928550,67765,1538482067,912844341,/world,vicon/IMUframe/IMUframe,-0.267934708843,-0.0214389726411,1.49110457826,-0.0176118288942,-0.000818703579069,0.0421625332383,0.998955191186
2018/10/02/14:07:47.938985,67766,1538482067,922935006,/world,vicon/IMUframe/IMUframe,-0.267951638015,-0.0215174647923,1.49111727244,-0.0176488575345,-0.000704673204094,0.0421404367451,0.998955556997
2018/10/02/14:07:47.948879,67767,1538482067,932911348,/world,vicon/IMUframe/IMUframe,-0.267959624383,-0.021594694423,1.49113286737,-0.0176082274805,-0.000723119618199,0.0421136965967,0.998957388472
2018/10/02/14:07:47.958631,67768,1538482067,942858611,/world,vicon/IMUframe/IMUframe,-0.267986956361,-0.0216478634345,1.49113693724,-0.0175878720946,-0.000739404376121,0.0420566401652,0.998960138872
2018/10/02/14:07:47.968878,67769,1538482067,952854809,/world,vicon/IMUframe/IMUframe,-0.268016535599,-0.0217025585852,1.49116329206,-0.0175383615096,-0.000778818057544,0.042059468157,0.998960860323
2018/10/02/14:07:47.978452,67770,1538482067,962861462,/world,vicon/IMUframe/IMUframe,-0.268072623511,-0.0217301615767,1.49120152031,-0.0175508176823,-0.000818148755793,0.0419847138446,0.998963754715
2018/10/02/14:07:47.989290,67771,1538482067,972988615,/world,vicon/IMUframe/IMUframe,-0.26813402043,-0.0217699564061,1.49123366176,-0.0176503230162,-0.000873172799504,0.0419495936841,0.99896343039
2018/10/02/14:07:47.998944,67772,1538482067,982889392,/world,vicon/IMUframe/IMUframe,-0.268182121054,-0.0218143120488,1.49129575009,-0.017804345945,-0.000924591199284,0.0419053287503,0.998962508715
