2018/10/02/14:03:43.094970;;;2593;-2975;15841;906;1240;-174;-405;-150;1256;28;50;33;0
2018/10/02/14:03:43.106973;;;2225;-2447;15313;900;1178;-134;-405;-150;1256;113;50;33;0
2018/10/02/14:03:43.123970;;;1777;-2431;15105;776;1174;-146;-456;-111;1290;181;50;33;0
2018/10/02/14:03:43.135962;;;2545;-2255;15297;806;1042;-138;-456;-111;1290;249;50;33;0
2018/10/02/14:03:43.147975;;;1777;-2479;15473;768;1058;-148;-520;-98;1243;61;51;33;0
2018/10/02/14:03:43.159990;;;1441;-2015;15681;642;980;-120;-520;-98;1243;129;51;33;0
2018/10/02/14:03:43.176969;;;529;-1759;15505;568;870;-42;-520;-98;1243;197;51;33;0
2018/10/02/14:03:43.188997;;;193;-1519;15249;550;886;-54;-597;-78;1222;9;52;33;0
2018/10/02/14:03:43.200978;;;289;-1087;15521;482;768;10;-597;-78;1222;77;52;33;0
2018/10/02/14:03:43.213975;;;401;-911;15361;394;826;-58;-597;-26;1222;145;52;33;0
2018/10/02/14:03:43.225966;;;-159;-991;15889;290;762;6;-597;-26;1222;213;52;33;0
2018/10/02/14:03:43.241970;;;-319;-927;15393;136;700;70;-597;-26;1222;25;53;33;0
2018/10/02/14:03:43.254972;;;-527;-1087;15585;32;604;48;-642;-45;1195;110;53;33;0
2018/10/02/14:03:43.266976;;;-591;-1359;15777;120;634;40;-642;-45;1195;178;53;33;0
2018/10/02/14:03:43.278930;;;-495;-959;15233;-38;546;116;-667;-45;1162;246;53;33;0
2018/10/02/14:03:43.295968;;;-943;-831;15473;-96;470;-24;-667;-45;1162;58;54;33;0
2018/10/02/14:03:43.307977;;;-927;-1375;15505;-74;592;84;-667;-45;1162;126;54;33;0
2018/10/02/14:03:43.319978;;;-543;-1087;15489;-204;396;90;-725;-39;1148;194;54;33;0
2018/10/02/14:03:43.331990;;;-1359;-1231;15681;-120;512;142;-725;-39;1148;6;55;33;0
2018/10/02/14:03:43.348984;;;-1599;-927;15873;-246;560;210;-686;-32;1168;74;55;33;0
2018/10/02/14:03:43.360984;;;-1439;-879;15697;-384;540;146;-686;-32;1168;142;55;33;0
2018/10/02/14:03:43.372987;;;-1215;-863;16049;-314;468;176;-686;-32;1168;210;55;33;0
2018/10/02/14:03:43.385966;;;-1503;-1039;15761;-258;440;14;-763;-26;1162;21;56;33;0
2018/10/02/14:03:43.401969;;;-1887;-1199;15665;-248;592;24;-763;-26;1162;89;56;33;0
2018/10/02/14:03:43.413966;;;-1807;-1487;15713;-374;438;96;-769;-58;1128;157;56;33;0
2018/10/02/14:03:43.426976;;;-2223;-1663;15393;-374;412;-2;-769;-58;1128;225;56;33;0
2018/10/02/14:03:43.438976;;;-1839;-1903;15457;-210;460;0;-769;-58;1128;37;57;33;0
2018/10/02/14:03:43.454974;;;-2223;-2399;15777;-172;350;-2;-769;-52;1128;122;57;33;0
2018/10/02/14:03:43.467978;;;-2191;-2079;15441;-62;316;-58;-769;-52;1128;190;57;33;0
2018/10/02/14:03:43.479975;;;-2143;-2047;15105;94;264;24;-808;-58;1087;2;58;33;0
2018/10/02/14:03:43.491972;;;-2191;-1887;15137;76;138;138;-808;-58;1087;70;58;33;0
2018/10/02/14:03:43.508998;;;-2607;-1727;15377;160;114;32;-808;-58;1087;138;58;33;0
2018/10/02/14:03:43.520981;;;-2815;-1471;15105;54;48;16;-801;-52;1081;206;58;33;0
2018/10/02/14:03:43.532980;;;-2495;-1679;15281;190;-16;-56;-801;-52;1081;18;59;33;0
2018/10/02/14:03:43.544978;;;-2479;-1439;15521;146;-56;-2;-789;-45;1094;86;59;33;0
2018/10/02/14:03:43.557975;;;-2063;-1455;15457;168;-124;20;-789;-45;1094;154;59;33;0
2018/10/02/14:03:43.573967;;;-1919;-1535;15729;276;-122;0;-789;-45;1094;222;59;33;0
2018/10/02/14:03:43.585998;;;-1999;-1615;15569;272;-162;-136;-782;-52;1141;34;60;33;0
2018/10/02/14:03:43.598979;;;-2079;-831;15489;206;-74;-38;-782;-52;1141;102;60;33;0
2018/10/02/14:03:43.610968;;;-2191;-991;15617;216;-4;-16;-763;-26;1114;170;60;33;0
2018/10/02/14:03:43.626977;;;-1919;-1615;15841;132;-6;-156;-763;-26;1114;238;60;33;0
2018/10/02/14:03:43.639981;;;-1903;-1295;16401;170;-26;-28;-763;-26;1114;50;61;33;0
2018/10/02/14:03:43.651996;;;-1855;-1231;16433;100;-30;-40;-769;-39;1108;118;61;33;0
2018/10/02/14:03:43.663970;;;-1711;-1423;16033;84;0;40;-769;-39;1108;203;61;33;0
2018/10/02/14:03:43.680995;;;-2079;-1215;16081;-64;110;80;-782;-19;1108;15;62;33;0
2018/10/02/14:03:43.692991;;;-1871;-1247;16129;-14;88;12;-782;-19;1108;83;62;33;0
2018/10/02/14:03:43.704984;;;-2015;-1311;16097;-38;78;6;-782;-19;1108;151;62;33;0
2018/10/02/14:03:43.717000;;;-2239;-1247;16449;-104;134;72;-763;6;1141;219;62;33;0
2018/10/02/14:03:43.733974;;;-2303;-1039;16369;-162;126;42;-763;6;1141;31;63;33;0
2018/10/02/14:03:43.746002;;;-2207;-1039;16193;-282;138;122;-814;-26;1141;99;63;33;0
2018/10/02/14:03:43.757982;;;-2031;-1455;16273;-250;246;20;-814;-26;1141;167;63;33;0
2018/10/02/14:03:43.770977;;;-2127;-1583;16561;-196;188;134;-814;-26;1141;235;63;33;0
2018/10/02/14:03:43.786959;;;-2207;-1551;16625;-294;226;230;-827;-58;1121;47;64;33;0
2018/10/02/14:03:43.798983;;;-2399;-1807;16385;-276;310;166;-827;-58;1121;115;64;33;0
2018/10/02/14:03:43.811978;;;-2495;-1311;16881;-324;526;156;-814;-32;1087;183;64;33;0
2018/10/02/14:03:43.823977;;;-2687;-1391;16433;-302;528;196;-814;-32;1087;251;64;33;0
2018/10/02/14:03:43.835972;;;-2687;-1599;16449;-202;504;174;-814;-32;1087;63;65;33;0
2018/10/02/14:03:43.852992;;;-2847;-1583;16321;-326;512;116;-865;-52;1074;148;65;33;0
2018/10/02/14:03:43.868999;;;-3359;-1871;16145;-340;534;140;-865;-52;1074;216;65;33;0
2018/10/02/14:03:43.880988;;;-3759;-3423;15425;-208;766;52;-859;-58;1087;28;66;33;0
2018/10/02/14:03:43.893934;;;-3007;-2335;17073;-240;748;90;-859;-58;1087;113;66;33;0
2018/10/02/14:03:43.905967;;;-3871;-1983;15217;-242;924;-86;-942;-45;1047;181;66;33;0
2018/10/02/14:03:43.921978;;;-3695;-1823;15793;-184;906;-108;-942;-45;1047;249;66;33;0
2018/10/02/14:03:43.933978;;;-3855;-2287;16033;-102;892;62;-942;-45;1047;61;67;33;0
2018/10/02/14:03:43.946983;;;-4591;-1823;14225;-48;936;-30;-968;-78;993;129;67;33;0
2018/10/02/14:03:43.958996;;;-3887;-2735;16545;104;1104;-64;-968;-78;993;197;67;33;0
2018/10/02/14:03:43.974978;;;-4367;-2463;14849;-116;1074;-16;-980;-84;1027;9;68;33;0
2018/10/02/14:03:43.987987;;;-4959;-2175;15569;-36;1124;-50;-980;-84;1027;77;68;33;0
2018/10/02/14:03:43.999982;;;-4623;-2239;15713;20;1166;26;-980;-84;1027;145;68;33;0
2018/10/02/14:03:44.011975;;;-5311;-1935;14577;72;1148;56;-1031;-65;932;213;68;33;0
2018/10/02/14:03:44.028977;;;-5455;-2271;15729;92;1130;-22;-1031;-65;932;25;69;33;0
2018/10/02/14:03:44.041020;;;-5583;-2303;14785;64;1108;-150;-1031;-65;932;93;69;33;0
2018/10/02/14:03:44.052986;;;-5727;-2447;15089;62;1142;-170;-1076;-65;912;161;69;33;0
2018/10/02/14:03:44.065978;;;-5791;-2207;14849;72;1120;-112;-1076;-65;912;229;69;33;0
2018/10/02/14:03:44.078002;;;-6351;-2079;14321;114;1188;-154;-1102;-39;851;41;70;33;0
2018/10/02/14:03:44.094023;;;-6591;-2127;14945;94;1260;-62;-1102;-39;851;109;70;33;0
2018/10/02/14:03:44.105975;;;-6863;-2287;14209;60;1252;-208;-1159;-58;783;194;70;33;0
2018/10/02/14:03:44.118969;;;-6623;-2207;14145;226;1284;-168;-1159;-58;783;6;71;33;0
2018/10/02/14:03:44.130979;;;-7215;-2415;14961;98;1274;-140;-1159;-58;783;74;71;33;0
2018/10/02/14:03:44.146987;;;-7583;-2287;13985;4;1230;-254;-1191;-71;750;142;71;33;0
2018/10/02/14:03:44.159988;;;-7919;-2639;14049;-2;1188;-138;-1191;-71;750;210;71;33;0
2018/10/02/14:03:44.171982;;;-8047;-2511;13825;-8;1248;-242;-1230;-71;736;22;72;33;0
2018/10/02/14:03:44.183980;;;-8303;-2495;12897;30;1410;-102;-1230;-71;736;90;72;33;0
2018/10/02/14:03:44.200998;;;-8415;-2639;13697;46;1288;-154;-1230;-71;736;158;72;33;0
2018/10/02/14:03:44.212998;;;-8799;-2671;13297;-46;1118;-226;-1230;-78;682;226;72;33;0
2018/10/02/14:03:44.224986;;;-8895;-3039;13841;40;1390;-210;-1230;-78;682;38;73;33;0
2018/10/02/14:03:44.237988;;;-9103;-2943;13329;34;1288;-100;-1230;-78;682;106;73;33;0
2018/10/02/14:03:44.253981;;;-9407;-2735;12865;108;1374;-162;-1281;-52;594;174;73;33;0
2018/10/02/14:03:44.266007;;;-9487;-2799;12929;-68;1382;-142;-1281;-52;594;242;73;33;0
2018/10/02/14:03:44.279062;;;-9759;-2687;12497;-48;1498;-98;-1293;-104;533;54;74;33;0
2018/10/02/14:03:44.290986;;;-10159;-2863;12449;48;1560;-90;-1293;-104;533;122;74;33;0
2018/10/02/14:03:44.306972;;;-10847;-2703;12401;-106;1538;-76;-1332;-65;513;207;74;33;0
2018/10/02/14:03:44.318998;;;-11151;-2591;12129;104;1528;-108;-1332;-65;513;19;75;33;0
2018/10/02/14:03:44.331986;;;-11439;-2527;11697;80;1508;-30;-1332;-65;513;87;75;33;0
2018/10/02/14:03:44.343985;;;-11775;-2911;11153;136;1486;-106;-1364;-65;412;155;75;33;0
2018/10/02/14:03:44.356025;;;-11855;-2911;11201;214;1584;-72;-1364;-65;412;223;75;33;0
2018/10/02/14:03:44.372998;;;-12431;-3263;10417;270;1516;-162;-1396;-39;371;35;76;33;0
2018/10/02/14:03:44.384990;;;-12479;-3183;9505;178;1366;56;-1396;-39;371;103;76;33;0
2018/10/02/14:03:44.397005;;;-12623;-3167;9633;358;1324;-66;-1396;-39;371;171;76;33;0
2018/10/02/14:03:44.409983;;;-12943;-3087;9217;306;1278;-130;-1383;-65;304;239;76;33;0
2018/10/02/14:03:44.428087;;;-13375;-3135;9617;278;1092;84;-1383;-65;304;51;77;33;0
2018/10/02/14:03:44.438113;;;-13823;-2815;8849;286;980;130;-1383;-65;304;119;77;33;0
2018/10/02/14:03:44.450967;;;-13743;-2431;9441;288;922;48;-1383;-78;229;187;77;33;0
2018/10/02/14:03:44.463015;;;-13903;-2303;9265;350;808;44;-1383;-78;229;255;77;33;0
2018/10/02/14:03:44.479037;;;-14239;-2095;8673;378;856;160;-1428;-58;162;67;78;33;0
2018/10/02/14:03:44.491006;;;-14159;-2239;8977;162;762;262;-1428;-58;162;135;78;33;0
2018/10/02/14:03:44.504004;;;-14495;-2095;8785;142;900;202;-1428;-58;162;203;78;33;0
2018/10/02/14:03:44.516011;;;-14399;-2031;8945;126;658;300;-1415;-39;162;32;79;33;0
2018/10/02/14:03:44.532011;;;-14623;-1983;9297;38;728;238;-1415;-39;162;100;79;33;0
2018/10/02/14:03:44.545022;;;-14847;-1823;9041;36;828;196;-1453;-26;114;168;79;33;0
2018/10/02/14:03:44.556933;;;-14415;-1327;9313;-48;730;208;-1453;-26;114;236;79;33;0
2018/10/02/14:03:44.568998;;;-14607;-1551;8833;6;854;196;-1421;-19;27;48;80;33;0
2018/10/02/14:03:44.586016;;;-14783;-1711;8993;8;956;50;-1421;-19;27;116;80;33;0
2018/10/02/14:03:44.598065;;;-14959;-1743;8417;-102;980;112;-1421;-19;27;184;80;33;0
2018/10/02/14:03:44.610008;;;-15039;-1967;8049;-110;1136;184;-1434;-32;13;252;80;33;0
2018/10/02/14:03:44.622951;;;-15327;-1983;7761;-180;1034;214;-1434;-32;13;64;81;33;0
2018/10/02/14:03:44.638977;;;-15439;-1855;7425;-88;994;214;-1434;-32;13;132;81;33;0
2018/10/02/14:03:44.651002;;;-15391;-1711;6945;-104;1184;224;-1434;19;-81;200;81;33;0
2018/10/02/14:03:44.663990;;;-15087;-1935;6961;-56;1070;50;-1434;19;-81;12;82;33;0
2018/10/02/14:03:44.675981;;;-15423;-2079;6481;28;1060;188;-1415;26;-108;80;82;33;0
2018/10/02/14:03:44.687995;;;-15743;-1471;6001;-80;948;136;-1415;26;-108;148;82;33;0
2018/10/02/14:03:44.703988;;;-15823;-1439;6145;-80;946;152;-1415;26;-108;216;82;33;0
2018/10/02/14:03:44.717005;;;-15871;-1135;6657;-2;962;148;-1440;13;-148;45;83;33;0
2018/10/02/14:03:44.728931;;;-15855;-1183;5873;-84;914;128;-1440;13;-148;113;83;33;0
2018/10/02/14:03:44.741005;;;-15775;-1199;5809;-134;960;16;-1434;39;-209;181;83;33;0
2018/10/02/14:03:44.757994;;;-15999;-831;5041;24;962;82;-1434;39;-209;249;83;33;0
2018/10/02/14:03:44.769990;;;-15743;-927;5057;-4;926;58;-1396;78;-250;61;84;33;0
2018/10/02/14:03:44.781991;;;-15631;-943;4641;36;918;-140;-1396;78;-250;129;84;33;0
2018/10/02/14:03:44.794990;;;-15519;-879;4209;-2;1026;20;-1396;78;-250;197;84;33;0
2018/10/02/14:03:44.810992;;;-15407;-1151;3793;74;1038;98;-1396;71;-283;9;85;33;0
2018/10/02/14:03:44.822994;;;-15759;-1263;3537;96;992;6;-1396;71;-283;60;85;33;0
2018/10/02/14:03:44.835982;;;-15551;-1199;3553;-30;924;42;-1396;71;-283;144;85;33;0
2018/10/02/14:03:44.847985;;;-15423;-1551;3201;22;898;-142;-1389;84;-364;212;85;33;0
2018/10/02/14:03:44.863986;;;-15311;-1567;2913;0;890;-142;-1389;84;-364;24;86;33;0
2018/10/02/14:03:44.876017;;;-15199;-1759;2353;48;1036;-154;-1389;111;-452;92;86;33;0
2018/10/02/14:03:44.889009;;;-15119;-1679;2609;54;812;-114;-1389;111;-452;160;86;33;0
2018/10/02/14:03:44.901008;;;-15455;-1519;2513;84;928;-26;-1389;111;-452;228;86;33;0
2018/10/02/14:03:44.916989;;;-15535;-1487;1841;82;872;-14;-1345;91;-452;57;87;33;0
2018/10/02/14:03:44.929997;;;-15407;-1295;1793;178;788;-78;-1345;91;-452;125;87;33;0
2018/10/02/14:03:44.941992;;;-15647;-1215;1217;156;836;20;-1338;84;-479;193;87;33;0
2018/10/02/14:03:44.953963;;;-15343;-1311;337;124;684;8;-1338;84;-479;5;88;33;0
2018/10/02/14:03:44.967006;;;-15119;-1599;769;54;624;-40;-1351;52;-533;73;88;33;0
2018/10/02/14:03:44.983017;;;-15135;-1583;161;-62;672;-62;-1351;52;-533;141;88;33;0
2018/10/02/14:03:44.994990;;;-15231;-1727;65;-34;626;-92;-1351;52;-533;209;88;33;0
2018/10/02/14:03:45.007997;;;-15311;-1823;209;-80;514;-198;-1306;98;-527;21;89;33;0
2018/10/02/14:03:45.019989;;;-15295;-1567;-207;-76;392;152;-1306;98;-527;89;89;33;0
2018/10/02/14:03:45.036036;;;-15087;-1919;209;-116;310;-16;-1306;98;-527;157;89;33;0
2018/10/02/14:03:45.049027;;;-15343;-1919;-175;-102;422;34;-1281;104;-567;225;89;33;0
2018/10/02/14:03:45.061002;;;-15167;-1711;129;-142;462;-4;-1281;104;-567;37;90;33;0
2018/10/02/14:03:45.073014;;;-15247;-1823;561;-80;356;76;-1293;124;-601;105;90;33;0
2018/10/02/14:03:45.089015;;;-15471;-2207;449;-68;390;44;-1293;124;-601;173;90;33;0
2018/10/02/14:03:45.102013;;;-15279;-1871;577;-232;510;32;-1293;124;-601;241;90;33;0
2018/10/02/14:03:45.113990;;;-15263;-1663;81;-70;474;-28;-1268;91;-641;70;91;33;0
2018/10/02/14:03:45.126044;;;-15199;-1343;1;0;536;92;-1268;91;-641;138;91;33;0
2018/10/02/14:03:45.142993;;;-15487;-1727;-447;0;528;98;-1236;104;-635;206;91;33;0
2018/10/02/14:03:45.154992;;;-15567;-1887;-1247;6;572;4;-1236;104;-635;18;92;33;0
2018/10/02/14:03:45.166996;;;-15711;-1967;-495;12;560;100;-1236;130;-662;86;92;33;0
2018/10/02/14:03:45.180002;;;-15823;-1599;-1679;-32;374;114;-1236;130;-662;154;92;33;0
2018/10/02/14:03:45.195980;;;-15663;-1343;-1775;18;458;42;-1236;130;-662;222;92;33;0
2018/10/02/14:03:45.208014;;;-15695;-1391;-1759;138;430;28;-1249;91;-662;34;93;33;0
2018/10/02/14:03:45.221035;;;-16031;-1567;-1983;114;218;308;-1249;91;-662;102;93;33;0
2018/10/02/14:03:45.233039;;;-16063;-1631;-1615;172;226;114;-1242;117;-702;170;93;33;0
2018/10/02/14:03:45.245027;;;-15919;-1471;-2111;176;238;94;-1242;117;-702;238;93;33;0
2018/10/02/14:03:45.261038;;;-15999;-1375;-1871;180;122;-22;-1242;117;-702;50;94;33;0
2018/10/02/14:03:45.274014;;;-15999;-1647;-1583;162;182;42;-1230;124;-702;118;94;33;0
2018/10/02/14:03:45.286014;;;-16319;-1375;-2159;150;138;-118;-1230;124;-702;186;94;33;0
2018/10/02/14:03:45.298025;;;-16239;-1199;-1135;124;138;20;-1230;124;-702;254;94;33;0
2018/10/02/14:03:45.315020;;;-16111;-1199;-1359;144;-46;54;-1191;111;-729;66;95;33;0
2018/10/02/14:03:45.327013;;;-15903;-1263;-1263;82;-48;-4;-1191;111;-729;151;95;33;0
2018/10/02/14:03:45.339019;;;-15855;-1231;-543;-18;-90;98;-1236;104;-763;219;95;33;0
2018/10/02/14:03:45.352003;;;-15839;-1407;-687;-42;-88;-28;-1236;104;-763;31;96;33;0
2018/10/02/14:03:45.368014;;;-15967;-1535;-447;-134;-48;-64;-1223;117;-729;99;96;33;0
2018/10/02/14:03:45.380024;;;-15951;-1743;-735;-70;38;-80;-1223;117;-729;167;96;33;0
2018/10/02/14:03:45.393012;;;-16095;-1695;-799;-94;44;70;-1223;117;-729;235;96;33;0
2018/10/02/14:03:45.405003;;;-16015;-1919;-863;-60;102;70;-1210;124;-750;47;97;33;0
2018/10/02/14:03:45.421015;;;-16111;-2095;-1183;0;126;128;-1210;124;-750;115;97;33;0
2018/10/02/14:03:45.433997;;;-16287;-2015;-895;-26;130;-26;-1230;111;-689;183;97;33;0
2018/10/02/14:03:45.445991;;;-16543;-1839;-1039;26;64;-42;-1230;111;-689;251;97;33;0
2018/10/02/14:03:45.458012;;;-16479;-2063;-1215;50;64;32;-1230;111;-689;63;98;33;0
2018/10/02/14:03:45.474013;;;-16383;-1871;-1439;144;176;84;-1230;156;-716;131;98;33;0
2018/10/02/14:03:45.487013;;;-16367;-1855;-1775;40;14;12;-1230;156;-716;199;98;33;0
2018/10/02/14:03:45.499003;;;-16271;-1535;-1535;112;48;98;-1230;156;-716;11;99;33;0
2018/10/02/14:03:45.511003;;;-16543;-1711;-1455;118;-24;98;-1210;163;-668;79;99;33;0
2018/10/02/14:03:45.527989;;;-16607;-1839;-1295;120;-132;280;-1210;163;-668;164;99;33;0
2018/10/02/14:03:45.540004;;;-16719;-1327;-1039;234;-148;220;-1217;124;-709;232;99;33;0
2018/10/02/14:03:45.552003;;;-16719;-959;-1183;196;-98;114;-1217;124;-709;44;100;33;0
2018/10/02/14:03:45.565025;;;-16639;-863;-1135;176;-102;224;-1191;124;-722;112;100;33;0
2018/10/02/14:03:45.577017;;;-16319;-927;-1071;150;120;-68;-1191;124;-722;180;100;33;0
2018/10/02/14:03:45.592987;;;-16431;-1087;-1151;140;-52;28;-1191;124;-722;248;100;33;0
2018/10/02/14:03:45.606035;;;-16367;-815;-1215;60;-102;56;-1191;124;-702;60;101;33;0
2018/10/02/14:03:45.618017;;;-16063;-1263;-1279;108;-46;-190;-1191;124;-702;128;101;33;0
2018/10/02/14:03:45.629969;;;-16383;-1519;-1039;170;-72;-8;-1217;143;-682;196;101;33;0
2018/10/02/14:03:45.646087;;;-16159;-1215;-1103;84;-128;-80;-1217;143;-682;8;102;33;0
2018/10/02/14:03:45.659009;;;-16383;-1311;-831;-26;-150;-46;-1217;143;-682;76;102;33;0
2018/10/02/14:03:45.670997;;;-16367;-1071;-879;30;-148;100;-1242;124;-675;144;102;33;0
2018/10/02/14:03:45.682999;;;-16303;-1039;-1167;48;-94;-56;-1242;124;-675;212;102;33;0
2018/10/02/14:03:45.700006;;;-16207;-975;-1039;-70;-50;-58;-1242;124;-675;24;103;33;0
2018/10/02/14:03:45.712001;;;-16271;-1327;-1359;-138;-138;38;-1210;137;-756;92;103;33;0
2018/10/02/14:03:45.723998;;;-16303;-1279;-1151;-114;-236;90;-1210;137;-756;177;103;33;0
2018/10/02/14:03:45.737023;;;-16479;-1519;-847;-68;-156;14;-1204;150;-736;245;103;33;0
2018/10/02/14:03:45.753018;;;-16303;-1423;-1231;-84;-248;-82;-1204;150;-736;57;104;33;0
2018/10/02/14:03:45.765008;;;-16319;-1407;-943;-54;-224;84;-1204;143;-662;125;104;33;0
2018/10/02/14:03:45.778008;;;-16127;-1311;-1183;26;-316;46;-1204;143;-662;193;104;33;0
2018/10/02/14:03:45.790003;;;-16367;-1215;-1327;-6;-260;28;-1204;143;-662;5;105;33;0
2018/10/02/14:03:45.806020;;;-16463;-1327;-1135;-72;-174;-72;-1230;84;-682;73;105;33;0
2018/10/02/14:03:45.819017;;;-16479;-1311;-1119;-138;-272;-60;-1230;84;-682;141;105;33;0
2018/10/02/14:03:45.831005;;;-16399;-1311;-1295;-24;-224;66;-1230;137;-709;209;105;33;0
2018/10/02/14:03:45.843023;;;-16335;-1359;-1679;-78;-148;-102;-1230;137;-709;21;106;33;0
2018/10/02/14:03:45.854980;;;-16207;-1231;-1199;-100;-368;196;-1230;137;-709;89;106;33;0
2018/10/02/14:03:45.872038;;;-16319;-1999;-1359;-70;-458;-22;-1223;111;-689;157;106;33;0
2018/10/02/14:03:45.884020;;;-16335;-1759;-2015;-176;-536;236;-1223;111;-689;225;106;33;0
2018/10/02/14:03:45.896182;;;-16415;-1919;-1279;-166;-778;166;-1223;111;-689;37;107;33;0
2018/10/02/14:03:45.909027;;;-16543;-1791;-1615;-120;-848;214;-1261;143;-655;105;107;33;0
2018/10/02/14:03:45.925020;;;-16367;-1455;-1471;-62;-1030;230;-1261;143;-655;173;107;33;0
2018/10/02/14:03:45.937044;;;-16159;-1423;-655;-126;-982;168;-1268;124;-614;2;108;33;0
2018/10/02/14:03:45.950027;;;-15935;-1247;129;-78;-1248;126;-1268;124;-614;70;108;33;0
2018/10/02/14:03:45.962008;;;-16015;-1407;1185;-142;-1180;114;-1306;117;-547;138;108;33;0
2018/10/02/14:03:45.978019;;;-16095;-1519;1601;-190;-1266;168;-1306;117;-547;206;108;33;0
2018/10/02/14:03:45.990992;;;-16063;-991;1489;-134;-1378;342;-1306;117;-547;18;109;33;0
2018/10/02/14:03:46.003026;;;-16111;-991;1505;-120;-1580;296;-1293;143;-452;86;109;33;0
2018/10/02/14:03:46.015000;;;-16255;-1087;1905;-260;-1636;326;-1293;143;-452;154;109;33;0
2018/10/02/14:03:46.031034;;;-16095;-815;2369;-242;-1704;286;-1357;156;-452;222;109;33;0
2018/10/02/14:03:46.044011;;;-15823;-831;3041;-284;-1686;314;-1357;156;-452;34;110;33;0
2018/10/02/14:03:46.056756;;;-15327;-351;3585;-318;-1762;426;-1357;156;-452;102;110;33;0
2018/10/02/14:03:46.068127;;;-15071;-527;4705;-366;-1882;430;-1408;202;-351;170;110;33;0
2018/10/02/14:03:46.085144;;;-15023;-751;5057;-136;-1766;420;-1408;202;-351;238;110;33;0
2018/10/02/14:03:46.097133;;;-15103;-511;5729;-334;-1858;410;-1408;202;-351;50;111;33;0
2018/10/02/14:03:46.109297;;;-15055;1;5345;-390;-1858;462;-1408;196;-250;118;111;33;0
2018/10/02/14:03:46.122395;;;-15279;81;5505;-490;-1900;356;-1408;196;-250;186;111;33;0
2018/10/02/14:03:46.138202;;;-15199;33;6321;-422;-1670;400;-1376;222;-108;15;112;33;0
2018/10/02/14:03:46.150145;;;-14943;33;6305;-432;-1714;294;-1376;222;-108;83;112;33;0
2018/10/02/14:03:46.163208;;;-14111;337;7249;-486;-1714;394;-1383;254;-114;151;112;33;0
2018/10/02/14:03:46.175280;;;-13759;337;8193;-530;-1770;238;-1383;254;-114;219;112;33;0
2018/10/02/14:03:46.187042;;;-13535;449;8705;-560;-1652;202;-1383;254;-114;31;113;33;0
2018/10/02/14:03:46.204144;;;-13535;513;8865;-612;-1676;256;-1421;254;40;99;113;33;0
2018/10/02/14:03:46.216190;;;-13407;129;9137;-632;-1534;352;-1421;254;40;167;113;33;0
2018/10/02/14:03:46.228192;;;-13471;145;9249;-620;-1544;370;-1428;254;87;235;113;33;0
2018/10/02/14:03:46.240513;;;-13567;-15;9601;-806;-1470;398;-1428;254;87;47;114;33;0
2018/10/02/14:03:46.257228;;;-13487;241;9857;-858;-1462;290;-1428;254;87;115;114;33;0
2018/10/02/14:03:46.269119;;;-13343;145;10033;-958;-1346;210;-1383;241;175;183;114;33;0
2018/10/02/14:03:46.281183;;;-13119;-15;10113;-952;-1194;274;-1383;241;175;251;114;33;0
2018/10/02/14:03:46.294238;;;-13151;-271;10145;-1024;-1284;14;-1408;267;270;62;115;33;0
2018/10/02/14:03:46.310304;;;-13023;-239;10161;-1080;-1044;-8;-1408;267;270;130;115;33;0
2018/10/02/14:03:46.322411;;;-12271;-335;10209;-984;-1004;12;-1408;267;270;198;115;33;0
2018/10/02/14:03:46.335173;;;-12271;-735;10177;-1082;-1162;12;-1389;241;310;27;116;33;0
2018/10/02/14:03:46.347124;;;-12015;-1247;10145;-1036;-1076;-18;-1389;241;310;95;116;33;0
2018/10/02/14:03:46.363181;;;-11855;-1215;10033;-1008;-1058;76;-1370;222;378;163;116;33;0
2018/10/02/14:03:46.376016;;;-11535;-1855;10369;-1012;-1136;104;-1370;222;378;248;116;33;0
2018/10/02/14:03:46.392017;;;-11727;-1983;10001;-958;-1124;136;-1370;222;378;60;117;33;0
2018/10/02/14:03:46.403939;;;-11535;-1823;9953;-906;-1274;6;-1338;209;445;128;117;33;0
2018/10/02/14:03:46.416002;;;-11439;-1647;10001;-858;-1268;-136;-1338;209;445;196;117;33;0
2018/10/02/14:03:46.429038;;;-11359;-1919;10097;-642;-1444;-104;-1332;196;506;8;118;33;0
2018/10/02/14:03:46.445034;;;-10623;-2255;10657;-712;-1578;-10;-1332;196;506;76;118;33;0
2018/10/02/14:03:46.457036;;;-10015;-2847;10721;-562;-1644;68;-1332;196;506;144;118;33;0
2018/10/02/14:03:46.470047;;;-9391;-3183;10833;-482;-1708;-50;-1261;183;567;212;118;33;0
2018/10/02/14:03:46.482009;;;-9215;-2543;11345;-294;-1740;-42;-1261;183;567;24;119;33;0
2018/10/02/14:03:46.498030;;;-9023;-3231;11825;-134;-1772;56;-1293;137;641;92;119;33;0
2018/10/02/14:03:46.511019;;;-8575;-4143;12225;-112;-1782;-12;-1293;137;641;160;119;33;0
2018/10/02/14:03:46.523013;;;-8975;-3055;12193;-40;-1800;-212;-1293;137;641;228;119;33;0
2018/10/02/14:03:46.535006;;;-8271;-2319;12401;2;-1732;-208;-1230;183;750;40;120;33;0
2018/10/02/14:03:46.552012;;;-7887;-2239;12865;206;-1682;-110;-1230;183;750;108;120;33;0
2018/10/02/14:03:46.564005;;;-7439;-2367;13153;234;-1646;-240;-1178;150;824;176;120;33;0
